employee_id,emp_name,emp_role,department,hire_date,contact_email,supervisor_name,Job_Search_Service_Used,Renewal_Flag,Industry
EMP_000690,Crystal James,Mentor,Operations,2021-11-18,nicoleparker@example.com,Brian Perez,None,1,Retail
EMP_000691,Paul Kim,Administrator,Education,2016-09-10,grahamkurt@example.com,Eric Fernandez,Workforce Center,1,Education
EMP_000692,Gina Bowen,Manager,Operations,2022-06-20,ibarratiffany@example.com,Jasmine Jimenez,Workforce Center,0,Technology
EMP_000693,Robert Jackson,Manager,Operations,2018-08-10,christinaramos@example.com,Desiree Stephens,Workforce Center,0,Retail
EMP_000694,Shawn Anderson,Mentor,Operations,2020-12-10,cbryant@example.com,Stacy Mccoy,None,1,Retail
EMP_000695,Alexis Nichols,Administrator,Health,2025-08-07,ffitzgerald@example.net,Andrew Stone,Online Portal,0,Retail
EMP_000696,Kenneth Myers,Mentor,Health,2023-02-12,rneal@example.net,Clifford Lynch,Workforce Center,0,Healthcare
EMP_000697,Samuel Rivera,Manager,Finance,2016-01-27,xgonzalez@example.org,Jessica Watson,Online Portal,1,Education
EMP_000698,Brian Jackson,Manager,Finance,2018-08-15,gregory55@example.org,Kayla Austin,Online Portal,1,Retail
EMP_000699,Ricky Jensen,Administrator,Health,2019-05-17,blacktonya@example.org,Christine Blake,None,1,Technology
EMP_000700,Matthew Adams,Administrator,Education,2023-09-16,lopezdenise@example.org,Tina Johnson DVM,Online Portal,0,Retail
EMP_000701,John Watson,Mentor,Finance,2021-02-03,kenneth22@example.org,Steven Evans,Online Portal,0,Education
EMP_000702,Michael Gordon,Trainer,Operations,2020-05-06,rodriguezlisa@example.com,David Martinez,Online Portal,0,Healthcare
EMP_000703,Lori Sanchez,Case Worker,Education,2024-11-24,stephenbryant@example.net,Zachary Turner,Workforce Center,0,Education
EMP_000704,Karl Thomas,Mentor,Health,2017-11-03,robert67@example.com,Heather Wallace,Workforce Center,1,Healthcare
EMP_000705,Edwin Duncan,Mentor,Operations,2024-10-10,danielle94@example.com,Michael Huerta,None,0,Education
EMP_000706,Sara Stein,Manager,Operations,2016-08-10,sarahscott@example.net,Raymond Case DDS,Workforce Center,0,Technology
EMP_000707,Jerry Harris,Case Worker,Finance,2020-06-04,jessica47@example.org,Daniel Goodman,Online Portal,0,Retail
EMP_000708,Amy Murray,Mentor,Education,2022-04-10,brookswesley@example.com,Andrew Thomas,Online Portal,0,Retail
EMP_000709,James Weaver,Case Worker,Operations,2020-10-25,shaneosborne@example.net,Alyssa Mcclain,Online Portal,1,Technology
EMP_000710,Philip Day,Trainer,Education,2022-01-08,lewisbrian@example.com,Gail Chandler,None,1,Technology
EMP_000711,Melissa Lewis,Administrator,Education,2025-08-03,ernest23@example.org,Michelle Davis,Workforce Center,0,Healthcare
EMP_000712,Lisa Shelton,Trainer,Education,2025-04-05,wrightjames@example.com,Jessica Williams,None,0,Healthcare
EMP_000713,Lauren Case,Administrator,Operations,2018-09-28,myerserica@example.net,Mrs. Shelby Irwin MD,None,0,Healthcare
EMP_000714,Anna Holmes,Mentor,Education,2020-02-15,claudia28@example.org,Keith Snow,None,0,Healthcare
EMP_000715,Melinda Banks,Administrator,Education,2023-08-06,jeffery27@example.org,David Rodriguez,Workforce Center,0,Retail
EMP_000716,James Miller,Administrator,Operations,2018-02-16,sarahwilliams@example.net,Melissa Johnson,Online Portal,1,Technology
EMP_000717,Richard Diaz,Case Worker,Operations,2019-12-22,galexander@example.com,Robert Ayala,Online Portal,1,Retail
EMP_000718,Jamie Mitchell,Case Worker,Health,2024-02-24,ericadams@example.com,Cindy Wall,None,0,Technology
EMP_000719,Michael Carpenter,Case Worker,Education,2019-12-02,nicolefoster@example.com,David Stanley,None,0,Education
EMP_000720,Christopher Sweeney,Case Worker,Operations,2017-09-05,zhenderson@example.net,Cameron Reid,Workforce Center,0,Healthcare
EMP_000721,Antonio Greene,Trainer,Operations,2016-07-01,bergertyler@example.net,Lisa Berry,None,0,Education
EMP_000722,Albert Michael,Mentor,Finance,2018-01-19,james01@example.net,Victoria Knapp,Online Portal,0,Healthcare
EMP_000723,Hannah Diaz,Manager,Health,2019-08-28,natalie48@example.org,Rebecca Sanchez,Workforce Center,0,Technology
EMP_000724,Jaime Dawson,Trainer,Education,2022-06-08,garciacody@example.net,Adam Mcdonald,Workforce Center,0,Retail
EMP_000725,Randy Hill,Case Worker,Finance,2024-02-29,adamstravis@example.com,Nicholas Franklin,Workforce Center,0,Retail
EMP_000726,Julia Elliott,Trainer,Education,2018-06-08,alexandriabernard@example.org,Pamela Leach,None,0,Healthcare
EMP_000727,Dr. Austin Sullivan Jr.,Mentor,Finance,2023-04-01,zacharyreyes@example.net,Lisa Pierce,Online Portal,1,Retail
EMP_000728,Samuel Green,Administrator,Health,2017-03-25,sean42@example.com,Brandon Choi,Online Portal,1,Technology
EMP_000729,Brent Weaver,Mentor,Operations,2023-02-26,jasonbarnes@example.net,Karen Johnson,Workforce Center,0,Education
EMP_000730,Kathleen Oliver,Trainer,Operations,2024-03-31,eturner@example.org,Jennifer Robinson,Workforce Center,1,Education
EMP_000731,Raymond Haney,Mentor,Finance,2023-09-27,lorraine99@example.com,Norma Bender,Workforce Center,1,Education
EMP_000732,Stephen Smith,Case Worker,Finance,2023-03-15,egarner@example.net,Suzanne Blake,Workforce Center,0,Healthcare
EMP_000733,Steven Miller DDS,Manager,Finance,2021-05-29,william31@example.net,Anthony Williams,Workforce Center,0,Technology
EMP_000734,Debra Holt,Case Worker,Health,2023-08-25,mcintoshmichael@example.net,Ronald Williamson,Online Portal,1,Retail
EMP_000735,Aaron Butler,Administrator,Health,2018-10-12,jdrake@example.com,Kaitlin Chapman,Online Portal,1,Education
EMP_000736,Mr. Sean Fisher DDS,Case Worker,Finance,2021-07-31,colefernando@example.net,Alexandra Smith,Workforce Center,0,Healthcare
EMP_000737,Heather Smith,Mentor,Education,2025-05-27,vlewis@example.net,Leslie Smith,None,0,Healthcare
EMP_000738,Anthony Sanchez,Manager,Finance,2020-06-27,ijohnson@example.com,Teresa Nolan,Online Portal,1,Healthcare
EMP_000739,Leroy Rodriguez,Administrator,Operations,2021-10-20,xnguyen@example.org,Wendy Underwood,Workforce Center,1,Retail
EMP_000740,Melinda Myers,Case Worker,Health,2021-06-23,tmccarthy@example.net,Michael Fisher,Online Portal,0,Healthcare
EMP_000741,Nicole Williams,Trainer,Finance,2021-12-21,william83@example.net,Robert Jimenez,Online Portal,0,Technology
EMP_000742,Tracy Ashley,Case Worker,Operations,2022-04-07,tinafinley@example.com,Frank Harris,Workforce Center,1,Technology
EMP_000743,Matthew Ward,Manager,Health,2017-08-26,mendezlori@example.com,Brian Duran,Workforce Center,0,Technology
EMP_000744,Hannah Bennett,Mentor,Education,2023-01-29,lopezjennifer@example.com,Paul Lopez,Online Portal,1,Technology
EMP_000745,Dawn Rivera,Administrator,Finance,2024-05-10,utownsend@example.com,Lacey Little,Online Portal,0,Healthcare
EMP_000746,Ricky Barton,Trainer,Health,2025-04-30,weavermichael@example.org,Nathaniel Mclean,Online Portal,0,Retail
EMP_000747,Morgan Carpenter,Mentor,Finance,2019-02-16,uflynn@example.net,Joy Taylor,Online Portal,1,Education
EMP_000748,James Johnson,Manager,Education,2020-06-14,brendamartinez@example.net,Angela Erickson,None,1,Technology
EMP_000749,David Taylor,Mentor,Finance,2018-12-10,angela38@example.org,George Wood,Workforce Center,0,Retail
EMP_000750,Collin Ortiz,Trainer,Health,2025-06-01,emilybrooks@example.org,Richard Maddox,Workforce Center,0,Technology
EMP_000751,David Clayton,Administrator,Health,2018-06-23,xanderson@example.com,Albert Carter,Online Portal,1,Healthcare
EMP_000752,David Logan,Manager,Finance,2019-01-10,wardrebekah@example.com,Kelly Allen,Online Portal,0,Retail
EMP_000753,Teresa Thomas,Case Worker,Finance,2018-05-08,patricia56@example.com,Amanda Thomas,None,0,Technology
EMP_000754,Laura Mason,Administrator,Education,2021-04-17,kimberly28@example.net,Aaron Valdez,Online Portal,1,Healthcare
EMP_000755,Andrew Garcia,Administrator,Operations,2021-03-19,schroederbrian@example.net,Chase Franklin,Online Portal,1,Technology
EMP_000756,Alexandra Quinn,Case Worker,Health,2025-01-19,karaallen@example.org,Julie Byrd,None,0,Technology
EMP_000757,Kathryn Mccoy,Administrator,Education,2018-03-21,lknight@example.net,Meghan Harding,Online Portal,0,Retail
EMP_000758,Melissa Dorsey,Administrator,Health,2018-10-11,timothybrady@example.net,Colleen Nelson,None,1,Healthcare
EMP_000759,Carrie Jackson,Mentor,Operations,2023-04-19,christopherfleming@example.org,Jared Martin,Online Portal,1,Healthcare
EMP_000760,Jack Jacobson,Case Worker,Health,2024-04-14,shawn62@example.net,William Burns,None,0,Education
EMP_000761,Katrina Lamb,Mentor,Operations,2023-10-02,aguilarjasmin@example.com,Brian Howell,Workforce Center,1,Healthcare
EMP_000762,Peter Johnston,Trainer,Education,2024-10-04,ihouse@example.net,Paul Moody,Workforce Center,1,Technology
EMP_000763,Madison Martinez,Manager,Operations,2021-12-08,andreacook@example.com,Karen Leblanc,Workforce Center,1,Retail
EMP_000764,Michael Cruz,Case Worker,Operations,2022-10-30,paul48@example.net,Christopher Reeves,Workforce Center,0,Education
EMP_000765,Spencer Castillo,Mentor,Education,2023-11-27,carl46@example.org,Carla Maxwell,Workforce Center,1,Education
EMP_000766,Edward Brown,Administrator,Health,2022-10-22,cynthia03@example.com,Christopher Jones,Online Portal,0,Technology
EMP_000767,Katherine Owens,Trainer,Education,2020-11-20,lorettasnyder@example.com,Jack Davis,Online Portal,0,Retail
EMP_000768,James Harmon,Case Worker,Health,2018-09-08,mark42@example.com,Brett Duran,Online Portal,1,Retail
EMP_000769,Barbara Anderson,Mentor,Education,2018-10-09,megancarlson@example.net,Dennis Nicholson,Workforce Center,1,Retail
EMP_000770,Christine Sanchez,Manager,Health,2015-12-30,mariaevans@example.net,Theresa Larson,Workforce Center,0,Technology
EMP_000771,Sarah Lopez,Administrator,Operations,2021-06-07,larry80@example.net,Yolanda Berry,Online Portal,0,Education
EMP_000772,Christopher Henderson,Case Worker,Health,2021-11-02,kelli96@example.net,Kimberly Wilson,None,1,Retail
EMP_000773,Michael Ingram,Administrator,Operations,2022-08-13,tbrooks@example.net,Scott Torres,None,0,Retail
EMP_000774,Matthew Knapp,Mentor,Finance,2022-10-10,martinleroy@example.org,Michael Carter,Online Portal,0,Education
EMP_000775,Meagan Mahoney,Mentor,Education,2020-07-26,riverashawn@example.com,Aaron Smith,None,0,Education
EMP_000776,George Poole,Trainer,Health,2025-10-11,epatel@example.net,Patrick Baldwin,Workforce Center,0,Technology
EMP_000777,Jessica Espinoza,Case Worker,Finance,2020-06-26,beverly33@example.com,Billy Brown,Online Portal,1,Retail
EMP_000778,Lisa Anderson,Case Worker,Operations,2017-01-03,larmstrong@example.com,Corey Simmons,Workforce Center,0,Healthcare
EMP_000779,Cindy Wiggins,Manager,Health,2025-10-04,castillobrian@example.net,Stephanie Brooks,None,0,Technology
EMP_000780,Colton Thornton,Trainer,Finance,2022-01-30,hwillis@example.org,Ellen Barrera,Workforce Center,1,Education
EMP_000781,Tricia Gutierrez,Trainer,Operations,2017-06-04,brownmonica@example.net,Tammy Snyder,None,1,Healthcare
EMP_000782,Tiffany Hernandez,Case Worker,Operations,2023-01-01,cynthia84@example.com,Alisha Carson,Workforce Center,1,Retail
EMP_000783,Brenda Obrien,Case Worker,Education,2020-03-12,suzanne59@example.com,Dr. Julie Velez,Workforce Center,1,Retail
EMP_000784,Nicole Martin,Administrator,Finance,2025-04-08,samuelbrown@example.net,Colleen Jimenez,Workforce Center,0,Healthcare
EMP_000785,Sonya Gray,Trainer,Education,2023-06-26,laura74@example.net,Tina Leon,Online Portal,1,Technology
EMP_000786,Jennifer Wolfe,Mentor,Operations,2023-05-10,bryantkaren@example.org,Jay Guzman,Online Portal,0,Technology
EMP_000787,Shari Chambers,Mentor,Health,2017-08-23,ronaldmitchell@example.net,Jessica Smith,Workforce Center,0,Education
EMP_000788,Natasha Bradshaw,Administrator,Health,2016-02-08,travis78@example.org,Thomas Miller,Online Portal,0,Retail
EMP_000789,Mary Nelson,Administrator,Health,2025-08-24,moralesjessica@example.net,Mr. James Robertson,Workforce Center,1,Retail
EMP_000790,Mark Hunter,Trainer,Finance,2024-05-21,brentbond@example.org,Samantha Hunter,Online Portal,1,Retail
EMP_000791,Kimberly Wilson,Mentor,Operations,2023-09-11,samuel57@example.org,Alicia Lewis,Workforce Center,1,Education
EMP_000792,Harold Bryant,Trainer,Finance,2021-03-29,lewisrichard@example.org,Dr. Christopher Taylor,Workforce Center,1,Retail
EMP_000793,William Sullivan,Administrator,Finance,2017-10-26,amandasmith@example.net,William Flowers,None,0,Education
EMP_000794,Alicia Cole,Case Worker,Finance,2022-09-05,thomasgates@example.org,Laurie Price,None,1,Retail
EMP_000795,Jason Torres,Mentor,Health,2023-07-17,jflynn@example.com,Douglas Anderson,None,0,Technology
EMP_000796,Julie Wu,Administrator,Health,2017-12-08,katherinemartinez@example.net,Lauren Kaiser,None,0,Healthcare
EMP_000797,Gary Watts,Administrator,Finance,2021-05-06,joshua86@example.org,Jeff Crawford,Online Portal,1,Healthcare
EMP_000798,Riley Davis,Trainer,Operations,2016-11-28,lisa44@example.com,Rachel Marshall MD,None,1,Education
EMP_000799,Kathryn Mcclure,Case Worker,Finance,2024-03-03,oliviahardy@example.net,Debbie Johnson,None,1,Technology
EMP_000800,Hector Rich,Mentor,Operations,2017-07-22,jessethomas@example.com,Angela Thomas,Online Portal,1,Healthcare
EMP_000801,Mrs. Katherine Shaffer MD,Administrator,Education,2023-12-27,manuel31@example.net,Mr. James Johnson,Workforce Center,1,Technology
EMP_000802,Regina Ellison,Trainer,Education,2017-01-26,tquinn@example.org,Felicia Carrillo,Online Portal,1,Education
EMP_000803,Carrie Watson,Case Worker,Operations,2023-01-21,morrisoncatherine@example.com,Stephanie Lam,None,1,Technology
EMP_000804,Jessica Jones,Manager,Education,2025-07-31,christopherwood@example.net,Edward Martin,None,1,Retail
EMP_000805,Michelle Mejia,Manager,Education,2024-03-31,sarah90@example.com,Christopher Daniel,Workforce Center,0,Healthcare
EMP_000806,Sherry Adams,Manager,Education,2022-05-28,dayconnor@example.net,Lacey Schwartz,None,1,Technology
EMP_000807,Brandon Adams,Case Worker,Education,2023-03-17,amanda45@example.org,Christopher Galloway,Online Portal,1,Retail
EMP_000808,Karen Bradshaw,Mentor,Finance,2025-02-01,wallacevictoria@example.net,Barry Cortez,Workforce Center,0,Healthcare
EMP_000809,Anna Fox,Manager,Operations,2024-06-16,desireemolina@example.net,Timothy Miller,None,0,Technology
EMP_000810,Jennifer Moore,Case Worker,Health,2023-05-07,arnoldmatthew@example.org,Michelle Moses,Workforce Center,1,Education
EMP_000811,David Brewer,Administrator,Health,2025-09-12,ryan34@example.org,Kathleen Jones,None,1,Retail
EMP_000812,Veronica Acosta,Trainer,Operations,2019-03-01,zkane@example.com,Patrick Bailey,None,1,Education
EMP_000813,Brandon Vasquez,Mentor,Health,2023-12-26,uclarke@example.org,Karen Reed,Online Portal,0,Education
EMP_000814,Jessica King,Trainer,Health,2023-10-08,garretttimothy@example.net,George Larson,Workforce Center,1,Education
EMP_000815,Matthew Case,Manager,Operations,2020-03-13,christina43@example.org,Ivan Contreras,Workforce Center,1,Technology
EMP_000816,Charles Clark,Manager,Education,2022-04-18,omartin@example.org,Ashley Hernandez,Workforce Center,1,Retail
EMP_000817,Paul Baldwin,Manager,Operations,2024-10-08,monicaharrison@example.net,John Wilkins,Workforce Center,0,Healthcare
EMP_000818,Christopher Hickman,Case Worker,Finance,2016-04-04,ashleylopez@example.org,Susan Mcgrath,Online Portal,0,Education
EMP_000819,Anthony Rojas,Administrator,Finance,2016-04-25,jeffrey65@example.com,Renee Pruitt,Workforce Center,1,Healthcare
EMP_000820,Ms. Ashlee Carter DDS,Administrator,Operations,2024-10-23,jonesamanda@example.net,Ethan Ross,Workforce Center,0,Healthcare
EMP_000821,Ashley Branch,Administrator,Education,2017-06-22,ncooper@example.com,Lisa Marshall,Online Portal,0,Technology
EMP_000822,Heather Perez,Mentor,Education,2019-11-10,mirandatran@example.org,Jonathan Jones,None,1,Technology
EMP_000823,Alyssa Porter,Trainer,Health,2023-01-21,nicholasrodgers@example.com,Kelsey Lara,Online Portal,0,Retail
EMP_000824,Joel Jacobs,Manager,Education,2023-09-16,zmarsh@example.net,Kathleen Lynn,None,0,Education
EMP_000825,Michael Eaton,Case Worker,Education,2017-01-28,garrett15@example.net,Martin Hanna,Workforce Center,0,Technology
EMP_000826,Matthew Carroll,Manager,Health,2020-08-20,xwilliams@example.net,Sharon Evans,Workforce Center,1,Retail
EMP_000827,Jennifer Hays PhD,Mentor,Health,2018-12-24,lcraig@example.net,Erica Compton,Workforce Center,0,Technology
EMP_000828,John Kramer,Administrator,Operations,2022-08-09,donnabrown@example.net,Dylan Carlson,Online Portal,0,Technology
EMP_000829,John Sanders,Case Worker,Finance,2021-08-17,robertskevin@example.org,Carrie Johnson,Workforce Center,0,Technology
EMP_000830,Ellen Fritz,Manager,Education,2024-12-30,lking@example.net,Angela Carrillo,None,0,Education
EMP_000831,William Frank,Administrator,Operations,2019-06-02,collinsrobert@example.net,John Holt,Workforce Center,0,Healthcare
EMP_000832,Amy Johnson,Mentor,Operations,2021-05-14,andersonkaylee@example.org,Hannah Tucker PhD,None,1,Retail
EMP_000833,Nathan Smith,Trainer,Education,2025-05-21,morganpalmer@example.org,Tyler Parrish,Online Portal,0,Technology
EMP_000834,Diana Riddle,Case Worker,Operations,2021-01-14,molson@example.net,Catherine Hartman,None,0,Education
EMP_000835,Julie Mason,Case Worker,Health,2023-01-31,davidmann@example.net,Sherry Medina,None,1,Education
EMP_000836,Teresa Miller,Administrator,Finance,2017-07-27,marycosta@example.com,Peggy Duffy,None,1,Retail
EMP_000837,Michael Escobar,Mentor,Operations,2018-09-05,brianthomas@example.org,Travis Conley,Online Portal,0,Healthcare
EMP_000838,Lauren Neal,Trainer,Finance,2019-08-28,garciawayne@example.org,Sara Bartlett,Online Portal,1,Education
EMP_000839,Peter Morales,Administrator,Operations,2020-01-28,ericgomez@example.net,David Graham,None,1,Healthcare
EMP_000840,Todd Tapia,Manager,Education,2020-09-15,douglas54@example.org,Jonathan Kelley,None,0,Healthcare
EMP_000841,Lindsey Watson,Trainer,Operations,2019-08-22,holly60@example.com,Ryan White,Online Portal,1,Education
EMP_000842,Traci Anderson,Administrator,Operations,2020-05-30,tylerjones@example.org,Jason Martinez,Online Portal,0,Healthcare
EMP_000843,Ricardo Tucker,Trainer,Education,2024-03-09,dawn38@example.org,Stephen Dawson,None,0,Retail
EMP_000844,Christopher Terry,Mentor,Finance,2021-09-09,uramos@example.net,Madeline Gonzalez,Online Portal,1,Healthcare
EMP_000845,Joshua Little,Manager,Operations,2023-07-18,beckypatel@example.net,Jennifer Moore,Workforce Center,0,Retail
EMP_000846,Jamie Lee,Trainer,Finance,2023-09-10,bondjoseph@example.org,Shawn Bell,Workforce Center,0,Healthcare
EMP_000847,Sandra Daniel,Trainer,Education,2018-02-05,james58@example.com,Jessica Stafford,Workforce Center,1,Retail
EMP_000848,Julie Christian,Case Worker,Education,2018-06-15,laura36@example.net,Wendy Young,None,1,Technology
EMP_000849,Jaime Rogers,Administrator,Operations,2019-03-30,brian35@example.net,Tina Richmond,None,0,Retail
EMP_000850,Phillip Morgan,Administrator,Education,2016-11-24,sarahbradshaw@example.net,Stephanie Kennedy,None,0,Education
EMP_000851,George Spencer,Trainer,Health,2020-02-14,ztyler@example.org,Jonathan Schmidt,Workforce Center,0,Healthcare
EMP_000852,Carlos Mitchell,Manager,Operations,2017-09-07,barkerjanice@example.net,Ruben Martinez,None,0,Healthcare
EMP_000853,Mark Browning,Mentor,Education,2021-04-19,jaredshaw@example.net,Lauren Smith,Online Portal,0,Healthcare
EMP_000854,Jeffrey Smith,Trainer,Operations,2017-05-31,johnny66@example.org,Cory Welch DDS,Workforce Center,0,Technology
EMP_000855,Isaac Robinson,Case Worker,Operations,2018-05-03,iroberson@example.net,Mr. Ryan Smith,Workforce Center,0,Education
EMP_000856,Jeff Snyder,Trainer,Operations,2022-11-18,shannoncharles@example.net,Kevin Mccullough,Workforce Center,0,Education
EMP_000857,Ashley Solomon,Administrator,Education,2020-08-08,darryllittle@example.org,Deanna Avila,Online Portal,1,Education
EMP_000858,Matthew Grant,Administrator,Education,2021-09-04,wesley80@example.com,Gregory Hicks,None,0,Healthcare
EMP_000859,Danielle Mcneil,Trainer,Health,2024-05-31,stevenbauer@example.com,Greg Benson,Online Portal,0,Healthcare
EMP_000860,Brooke Kennedy,Mentor,Education,2019-10-11,tjones@example.net,William Johnson,None,0,Education
EMP_000861,Amber Drake,Manager,Finance,2021-01-23,johnalvarez@example.net,Dr. Kim Jones,None,1,Technology
EMP_000862,Michael Martin,Trainer,Operations,2020-03-26,kennethbarry@example.org,Jennifer Woodward,Workforce Center,1,Technology
EMP_000863,Aaron Horton,Manager,Education,2020-03-11,callahanlauren@example.org,Victor Munoz,Workforce Center,0,Technology
EMP_000864,Raven Ray,Manager,Education,2021-11-25,tina50@example.org,David Bray,None,1,Healthcare
EMP_000865,Donna Russell,Trainer,Health,2025-02-18,poncejuan@example.com,Erika Morrow,None,0,Education
EMP_000866,Ryan Chambers,Case Worker,Health,2024-04-09,ygentry@example.net,Christopher Morgan,Online Portal,0,Education
EMP_000867,Thomas Mcguire,Manager,Operations,2021-06-24,randy03@example.com,Lisa Morales,Workforce Center,1,Retail
EMP_000868,Jacob Roberts,Manager,Finance,2017-08-19,allenanthony@example.org,Marcus Saunders,Workforce Center,0,Education
EMP_000869,Mitchell Hall,Manager,Operations,2025-05-29,sarahmorgan@example.net,Joseph Reyes,Workforce Center,1,Healthcare
EMP_000870,Amber Harmon,Mentor,Finance,2018-08-02,andersonadam@example.com,Joe Bond,Online Portal,1,Retail
EMP_000871,John Hampton,Administrator,Health,2020-06-15,mullinscynthia@example.com,Katherine Lee,Online Portal,1,Technology
EMP_000872,Christian Perry,Manager,Education,2019-02-03,rcollins@example.net,Mr. Joel Johnson,Workforce Center,1,Retail
EMP_000873,Lisa Sanders,Case Worker,Education,2016-10-23,jennifer38@example.com,Jennifer Baker,None,1,Retail
EMP_000874,Julie Glenn,Trainer,Operations,2022-12-05,bryanmorrison@example.org,Kayla Terry,Online Portal,1,Retail
EMP_000875,Adam Clark,Administrator,Operations,2017-10-30,wgraham@example.com,Pamela Campbell,Online Portal,1,Healthcare
EMP_000876,John Gutierrez,Mentor,Operations,2022-05-16,mary78@example.org,Dawn Harper,Online Portal,1,Healthcare
EMP_000877,Stacie Bentley,Mentor,Health,2022-12-04,mitchell55@example.net,Heidi Butler,Workforce Center,1,Education
EMP_000878,Samantha Wilson,Trainer,Operations,2025-06-28,rebecca36@example.com,Valerie Patel,None,0,Retail
EMP_000879,Claudia Blanchard,Administrator,Health,2024-10-16,donna96@example.com,Marc Bartlett,None,0,Education
EMP_000880,Kristopher Taylor,Trainer,Operations,2024-08-01,alexiswilliams@example.org,Brian Martinez,Online Portal,1,Technology
EMP_000881,William Carr,Case Worker,Finance,2016-04-26,millertina@example.org,Christian Miller,Workforce Center,0,Healthcare
EMP_000882,Jennifer Colon,Administrator,Operations,2019-01-09,jack18@example.org,Steve Young,None,0,Technology
EMP_000883,Lisa Griffin,Manager,Finance,2023-05-05,melaniewells@example.net,Allen Williams,Workforce Center,0,Healthcare
EMP_000884,James Branch,Trainer,Operations,2021-04-02,sierra09@example.com,Nicholas Kim,Workforce Center,0,Technology
EMP_000885,Karen Fernandez,Case Worker,Health,2017-10-17,michael43@example.com,Carlos Fox,Workforce Center,0,Technology
EMP_000886,Robert Fernandez,Administrator,Health,2018-08-25,renee98@example.org,Shannon Stewart,Workforce Center,1,Healthcare
EMP_000887,Michael Williamson,Case Worker,Education,2021-09-18,uphelps@example.org,Mary Jordan,None,1,Education
EMP_000888,Julie Warner,Administrator,Finance,2020-02-16,carlsonwendy@example.net,Erica Pittman,None,0,Healthcare
EMP_000889,Douglas Perry,Manager,Operations,2021-05-18,shane62@example.org,Travis Campbell,None,0,Education
EMP_000890,William Wong,Manager,Operations,2024-03-11,browncaroline@example.org,Terry Trujillo,Online Portal,0,Healthcare
EMP_000891,Linda Stone,Trainer,Education,2017-09-04,whurst@example.net,Joel Wilson,Online Portal,1,Retail
EMP_000892,Angelica George,Case Worker,Operations,2017-11-19,wjones@example.org,April Kim,Workforce Center,0,Education
EMP_000893,Nathan Moore,Case Worker,Education,2022-02-23,brockmariah@example.org,Robert Santos,None,0,Technology
EMP_000894,Dustin Perry,Trainer,Operations,2025-02-10,rachel38@example.net,Tony Fisher,Online Portal,0,Technology
EMP_000895,Scott Klein,Trainer,Operations,2021-05-04,ibryant@example.com,Heather Mcgrath,Workforce Center,1,Education
EMP_000896,George Ortiz DDS,Manager,Finance,2023-06-07,francischristine@example.com,Judy Lawson,None,1,Education
EMP_000897,Mark Thompson,Manager,Education,2021-02-16,kmunoz@example.com,Kara Hernandez,None,0,Retail
EMP_000898,Joel Horton,Manager,Finance,2025-05-10,danielle03@example.net,Thomas Morton,Workforce Center,0,Technology
EMP_000899,Julie Savage,Mentor,Operations,2025-04-25,nathangonzales@example.org,Stacy Roberts,Online Portal,1,Education
EMP_000900,Karen Mclaughlin,Trainer,Operations,2017-10-01,lisa28@example.net,Jacob Rodriguez,Workforce Center,1,Education
EMP_000901,Stacey Thompson,Manager,Finance,2025-07-11,patriciacruz@example.org,Cody Miller,Workforce Center,1,Technology
EMP_000902,Shannon Morales,Manager,Education,2020-07-02,jeffrey80@example.com,Joshua Blankenship,Online Portal,0,Education
EMP_000903,Matthew Cross,Administrator,Operations,2023-12-24,carterjudith@example.org,Ronald Wright,None,0,Retail
EMP_000904,Robert Villegas,Trainer,Education,2020-10-31,marymartin@example.com,Julie Jimenez,None,1,Education
EMP_000905,Dr. Jessica Coleman,Trainer,Health,2017-07-28,richard60@example.net,Michael Williams,Online Portal,1,Technology
EMP_000906,Benjamin Parker,Manager,Education,2025-03-11,wongmichael@example.org,Jenny Salinas,None,0,Technology
EMP_000907,Beth Gonzalez,Case Worker,Finance,2015-11-30,joshuaanderson@example.net,Regina Butler,None,1,Technology
EMP_000908,Leslie Jennings,Manager,Education,2024-05-26,chadstanton@example.org,Rebecca Russell,Online Portal,1,Retail
EMP_000909,Shirley Johnston,Trainer,Finance,2022-05-13,johnsontheresa@example.org,Sheryl Brown,Workforce Center,1,Healthcare
EMP_000910,Alejandro Green,Trainer,Health,2017-06-26,vanessawalker@example.org,Meredith Lowe,None,0,Education
EMP_000911,Molly Carpenter,Manager,Operations,2024-01-22,taylor85@example.net,Michelle Pierce,Online Portal,0,Healthcare
EMP_000912,Patricia Wolfe,Trainer,Health,2024-08-02,april57@example.net,Nicole Combs,Workforce Center,1,Retail
EMP_000913,Charles Black,Trainer,Operations,2021-07-02,diazmarcia@example.net,Jon Fitzpatrick,Workforce Center,1,Healthcare
EMP_000914,Benjamin Villanueva,Manager,Health,2016-03-26,mcole@example.com,Yvonne Thornton,None,1,Healthcare
EMP_000915,Haley Kim,Manager,Education,2025-04-02,christopher57@example.net,Tammy Goodman,Online Portal,0,Education
EMP_000916,Bradley Cole,Case Worker,Operations,2022-12-09,josephjohnson@example.org,Charles Fernandez,Online Portal,0,Healthcare
EMP_000917,Tanya Knight,Mentor,Operations,2020-02-19,timothy76@example.com,Lauren Hall,Online Portal,1,Healthcare
EMP_000918,Mark Foster,Mentor,Health,2018-07-14,westchloe@example.com,Hannah Lozano,Online Portal,0,Technology
EMP_000919,Kevin Gonzalez,Case Worker,Education,2016-07-05,hwilliams@example.net,Mark Blake,Workforce Center,0,Technology
